data,label
0.016492914269130767,0
0.11101139014050262,0
0.28699167605078074,0
0.48543170175286077,0
0.5438773123621914,0
0.6698772004363928,0
0.7654674197889649,0
0.8467706109311891,0
0.9375212806854398,0
0.9390353435211636,0
0.9883561840381446,0
0.9931848421429895,0
0.9956669442632813,0
0.8568255638901386,0
0.8516020068141961,0
0.7020946295854202,0
0.5875610772975295,0
0.4604670745239416,0
0.3066010246100797,0
0.14695932418363725,0
-0.013124234545883184,0
-0.11511983055435096,0
-0.32771372641133256,0
-0.4465340499856098,0
-0.5874310745860428,0
-0.663108040293985,0
-0.847356032836817,0
-0.8710146296030765,0
-0.9768611078165588,0
-0.9949123003771647,0
-0.9571091864331485,0
-1.0367099008889875,0
-0.9734274790198638,0
-0.8995398144350611,0
-0.7970179171727361,0
-0.6914675823302255,0
-0.5867838146617491,0
-0.42914269818525713,0
-0.3307388744591423,0
-0.1680740242040204,0
-0.031036928812032443,0
0.17758971750165725,0
0.34626294204300884,0
0.4067023718002464,0
0.613120153953012,0
0.7160606123685225,0
0.8142426189822309,0
0.8841320110456011,0
0.9090180469580885,0
0.9910829147679597,0
0.958170633188388,0
1.0287695533264494,0
0.9486651386588401,0
0.8870133103710822,0
0.7979547496158893,0
0.7136156799783477,0
0.5571050031121387,0
0.43797504792620684,0
0.30859106955389315,0
0.16152096107966205,0
-0.009806197830761953,0
-0.1518389507945662,0
-0.2611258822136383,0
-0.44248814998962194,0
-0.5689510625151828,0
-0.7337581039226688,0
-0.8248046390010266,0
-0.9220902754492086,0
-0.9909617039838176,0
-0.986704599500825,0
-1.037649028864298,0
-0.9591885718807415,0
-0.9826815591104053,0
-0.8491227195075475,0
-0.7751740658076975,0
-0.7176638323788507,0
-0.6110834063950682,0
-0.46189579737282205,0
-0.3355720654133706,0
-0.1397695267324354,0
-0.009032929414866898,0
0.17534300086231713,0
0.2868138743318964,0
0.49771155624436236,0
0.6266056433640244,0
0.7557973695198782,0
0.8197994034346737,0
0.8794143644381193,0
0.9635409796841361,0
0.9478970598179423,0
0.9522015074097921,0
1.0152135267698255,0
0.9066398954009749,0
0.8527587292367037,0
0.8389615505225382,0
0.6800496567283316,0
0.5413892768554693,0
0.4526883050261425,0
0.26053800008318334,0
0.17542035912595572,0
0.04543822378530549,0
-0.1411386919655144,0
-0.273595640252636,0
-0.4430264574345203,0
-0.6060167177111017,0
-0.6918414034969089,0
-0.7972429976825645,0
-0.9107215300367669,0
-0.9624213539214993,0
-0.9644439543120419,0
-1.0015492155211032,0
-1.0306067625161741,0
-0.9361887288877804,0
-0.8539299098049498,0
-0.8215529627481603,0
-0.6999592322739394,0
-0.5715325852714076,0
-0.4716348731859585,0
-0.3540777237467237,0
-0.13008408951251307,0
-0.02532437568775399,0
0.1759680836740526,0
0.326628725592308,0
0.44848400685680334,0
0.6054679721853614,0
0.6672959306314465,0
0.8524244487512027,0
0.8720281569350534,0
0.9344154894833487,0
0.9968367842604972,0
1.0446763547849645,0
0.9737539559223343,0
0.946918433534939,0
0.8933588916761651,0
0.8105262129899972,0
0.670019539757811,0
0.6094547270869354,0
0.47015725274026965,0
0.2668419457944089,0
0.14030280905376755,0
0.003166029215669866,0
-0.15294691647605332,0
-0.33143399686626834,0
-0.48377160944118885,0
-0.5673486716916616,0
-0.7358196219883949,0
-0.7990178031917995,0
-0.9041271883822236,0
-0.9015196982616491,0
-1.0040825279733179,0
-1.001883632983296,0
-0.9702112894210491,0
-0.9427254548681224,0
-0.8930026366712617,0
-0.8484808759633727,0
-0.7160582623003898,0
-0.5709900402215679,0
-0.43609434716251827,0
-0.2881284277807499,0
-0.13749034669309468,0
0.02556726318894518,0
0.31829262731747,1
0.35155093070264154,0
0.4070698012373721,0
0.622757070352829,0
0.6961519224370766,0
0.8147726023162531,0
0.913406946897574,0
0.9345482461737152,0
1.0128750025936073,0
1.0039685920469918,0
0.9425498023180481,0
0.9877388364729381,0
0.8730667052217876,0
0.7734679060874216,0
0.7168836093761317,0
0.6188967596376643,0
0.42056548813237804,0
0.26335393030323495,0
0.15809124264283583,0
0.027372181960614046,0
-0.18798476923871713,0
-0.2861618867489652,0
-0.4395757814823972,0
-0.607321748550995,0
-0.7373046828434417,0
-0.851005342464967,0
-0.8611977562332733,0
-0.9319088393351949,0
-1.0087180997665222,0
-1.0182150112296837,0
-0.9416000780763573,0
-0.9544462568024142,0
-0.8451622843785145,0
-0.8253615212933814,0
-0.7124084905823512,0
-0.556671125602313,0
-0.4765228906355613,0
-0.3114256325090259,0
-0.19070488800049668,0
-0.016974481036341207,0
0.11709027088641076,0
0.2885789093199276,0
0.42436107697721187,0
0.5553068627457425,0
0.7401311590561857,0
0.8131802169461898,0
0.9290838289657446,0
0.9942478437846023,0
1.0053614363285774,0
1.0139433931363298,0
1.1683926474409292,1
0.9323536959361051,0
0.9272393811586694,0
0.8171381037604312,0
0.6728637754320058,0
0.5698554555392878,0
0.47992067675520317,0
0.3686931279216304,1
0.11985538682972874,0
0.015648814608116783,0
-0.12861519404921584,0
-0.3298873236621665,0
-0.4990792004392476,0
-0.5535749634861049,0
-0.7078664170164418,0
-0.7613714734820396,0
-0.8410079637496789,0
-0.9240228820025456,0
-0.9588870780351426,0
-0.976305869841068,0
-1.012878167545285,0
-0.9814493678997842,0
-0.9185781355227047,0
-0.8134149966647624,0
-0.7425224036922157,0
-0.5616614546786474,0
-0.45595581372165306,0
-0.3473599415314469,0
-0.1592072189604529,0
-0.03210677757579244,0
0.11442116797665097,0
0.2987056747675914,0
0.41362803146304694,0
0.6036695333484291,0
0.6689495593014526,0
0.8245416279662615,0
0.9159137744851834,0
0.9634354490828791,0
1.0003506913278015,0
1.0076038671470615,0
0.9942152585560246,0
0.916592392126652,0
0.9215682339847676,0
0.8422712728915929,0
0.8709330665474715,1
0.6231354482574191,0
0.4194475380637265,0
0.28116247632233926,0
0.18238960216202063,0
-0.03955944483262325,0
-0.15663040765817493,0
-0.3411306748883768,0
-0.46028090706195984,0
-0.5720210614710902,0
-0.7093649071244738,0
-0.853984340056028,0
-0.8867174330291941,0
-0.9270322597172757,0
-0.9845928715142247,0
-0.9521301168638391,0
-1.0124543713324201,0
-0.9886324651486317,0
-0.8536690600301129,0
-0.8031013766934627,0
-0.7540496475306697,0
-0.5880348443951665,0
-0.42360525415715966,0
-0.3269850299971004,0
-0.10950696779946947,0
0.0369824726878053,0
0.1204560155274987,0
0.3268810917733561,0
0.42038189472650156,0
0.632159304196061,0
0.7314459754697241,0
0.8212255853178417,0
0.932397874410613,0
0.905858082398321,0
1.0367545861331124,0
1.0179570180234083,0
1.0192937565747897,0
0.9655461420282635,0
0.8890942736146508,0
0.857137267065646,0
0.7545981742794418,0
0.6077844490836267,0
0.4222577267971275,0
0.3036390588093644,0
0.1528645252086007,0
0.03750124406490374,0
-0.18228878388357525,0
-0.3262314860568623,0
-0.4511121431186027,0
-0.600539679495295,0
-0.7238491668152648,0
-0.8559867149096064,0
-0.9056460955014232,0
-0.9161709021392533,0
-1.0010379872375161,0
-1.0160818716611784,0
-0.9566921385907183,0
-0.9389454912668523,0
-0.8781330440474523,0
-0.8055076517469965,0
-0.6805747764761075,0
-0.6374015242518152,0
-0.4109395265837992,0
-0.3400745198755994,0
-0.18595901195740633,0
0.013456731692419694,0
0.13359247620168102,0
0.2744221271089005,0
0.4862881248463801,0
0.5743329291926036,0
0.7326731441217788,0
0.8143430465508644,0
0.924315375190497,0
0.9973623488660311,0
0.9432649996295321,0
0.9634885376509983,0
1.0033808233911978,0
0.9263470439053937,0
0.9138813693783319,0
0.8295666351759406,0
0.727316166665622,0
0.6293516782370543,0
0.4539503549083487,0
0.3240406913763216,0
0.14203030754798796,0
-0.03217516744726555,0
-0.19678169131570825,0
-0.2731397586197189,0
-0.4369747377500317,0
-0.5484106558987337,0
-0.7551984443706355,0
-0.8157984959147716,0
-0.9203913291955256,0
-0.9356654794714494,0
-0.9709305149908557,0
-1.0103747613766583,0
-0.9851695774744467,0
-0.9145030449319863,0
-0.9282692425796703,0
-0.759768203851364,0
-0.6918520676878702,0
-0.569524625171311,0
-0.4934635728506592,0
-0.3262854481157516,0
-0.14376181065678542,0
0.013874144560814932,0
0.17835885665793655,0
0.32304455353381606,0
0.44924448458988336,0
0.5391048716144341,0
0.7310381604774389,0
0.8361987998527222,0
0.9084677242542424,0
0.9166077656792342,0
1.0179663008671973,0
1.0369326876944822,0
0.9663872896123585,0
0.9468318492453396,0
0.8635426633325145,0
0.8284278112941442,0
0.7141426601266908,0
0.5410113780305891,0
0.4407589547974749,0
0.33974378213669615,0
0.14629853622861855,0
-4.7836335587541284e-05,0
-0.17863541584071216,0
-0.27980146071148665,0
-0.41119633050002535,0
-0.6075905206453835,0
-0.6813031315580993,0
-0.7647721879840812,0
-0.9175337603939379,0
-0.9492893753450384,0
-0.7486060877802074,1
-0.9511165588483704,0
-1.0329239079275547,0
-0.9889369966957691,0
-0.8422922402996089,0
-0.8001106212133451,0
-0.716176052877559,0
-0.5407126957172566,0
-0.47465155132547265,0
-0.33800157653219803,0
-0.13674346623816325,0
0.048193596718746574,0
0.1287455574100369,0
0.3555606561252605,0
0.4204457950296375,0
0.5881879755948907,0
0.7225023380838109,0
0.795782904781868,0
0.8692950157932392,0
1.0000683967567803,0
1.0370292643611152,0
0.9852043057294878,0
1.0076180420194856,0
0.9540690886914879,0
0.9049333435081661,0
0.8314609634345536,0
0.6711580300451866,0
0.5932903278680054,0
0.4727971088733314,0
0.29937435110056065,0
0.12629760564295425,0
-0.008085857651049326,0
-0.2052374304880132,0
-0.3022325269076192,0
-0.4342862722459828,0
-0.5654279441552621,0
-0.7187969498603055,0
-0.8041840185500932,0
-0.8977361491118505,0
-0.9594537624499317,0
-1.0289449891782685,0
-1.0143543923279041,0
-1.0313097479054558,0
-0.9636171711904232,0
-0.8920560996521346,0
-0.8254415744460988,0
-0.6675474734806489,0
-0.5895924081314747,0
-0.40868299075729253,0
-0.2806072083469318,0
-0.16308948229211992,0
0.040879517810202735,0
0.17785442052241168,0
0.2824825882326658,0
0.49674865798357126,0
0.6142703397145117,0
0.6947937254659514,0
0.8391494930106735,0
0.8899830173005534,0
0.9867532380658626,0
0.9581164000924564,0
1.0488771832465023,0
0.9977410988697175,0
0.995927053396565,0
0.8905113088385109,0
0.7884276541550382,0
0.7111490569980208,0
0.581279034890598,0
0.437660629679842,0
0.25960991532483785,0
0.15680747109662774,0
0.0047608404907552105,0
-0.13202869064082048,0
-0.32477782101528074,0
-0.44280760372112044,0
-0.5949046411075479,0
-0.6803527071058216,0
-0.7745300109950461,0
-0.8437778621519941,0
-0.9432805946539164,0
-0.989420956143787,0
-1.0102290191536771,0
-1.0001968409087818,0
-0.9278503222193938,0
-0.8523199719981878,0
-0.8484189602987877,0
-0.6867156858816686,0
-0.5423284336009255,0
-0.40661229014648403,0
-0.29470241326255475,0
-0.11577747296112573,0
0.010306746093206613,0
0.12680245306406718,0
0.27397626225334315,0
