data,label
0.5637391861995757,0
0.6092423112452954,0
0.4182866808229636,0
0.6301584766131033,0
0.6416957638119043,0
0.3541594640665492,0
0.4535731022062689,0
0.25588760819121176,0
0.39271070996270807,0
0.4197241137520388,0
0.3430880629466294,0
-0.06207689971714614,0
0.03414208163676404,0
-0.1717680324594772,0
0.07624267409265115,0
-0.04927029663627551,0
-0.24960143929629636,0
0.03533446536860621,0
-0.037554070826012045,0
-0.021393287330246966,0
0.0026613624386316315,0
0.024992358526263775,0
-0.01879115980622692,0
-0.08763747524163487,0
-0.13417261104819495,0
-0.13518860522176868,0
-0.5707991248975378,0
-0.29912406949573955,0
-0.531742974556584,0
-0.558722061823568,0
-0.4357251992367701,0
-0.6199254904446921,0
-0.579468919768189,0
-0.5843903872516704,0
-0.4348760418284253,0
-0.46844956328566223,0
-0.6364445419778024,0
-0.42882455535628605,0
-0.44131247374759097,0
-0.15785351402006836,0
-0.0960808993064903,0
0.035117936306221176,0
0.4447211226745573,0
0.40131669254724955,0
0.5319556876177826,0
0.5885282506225571,0
0.871077609432436,0
0.7673623238036225,0
0.87752342978999,0
0.8739722566340243,0
1.0995349104424674,0
0.8042215614736973,0
0.7749116584357328,0
0.7254262170336184,0
0.577561390722771,0
0.32361549174416154,0
0.16134839071797158,0
0.3409163582096867,0
0.16766702716546303,0
-0.23954191343357456,0
-0.026700781680257912,0
-0.14400401014145825,0
-0.4306828596262262,0
-0.21526390940945536,0
-0.5206340159198366,0
-0.5851851222487002,0
-0.5952454734281001,0
-0.493844976480686,0
-0.4656334144626687,0
-0.28079437011299574,0
-0.2854871821337792,0
-0.4509152102752614,0
-0.30182432965802,0
-0.46085315150153,0
-0.45331563613849374,0
-0.4763248206281475,0
-0.5665856728917091,0
-0.5905271407318876,0
-0.5756719762122413,0
-0.5876368185240959,0
-0.5755177091454242,0
-0.4363790051955053,0
-0.1524709279436254,0
-0.06579076502552736,0
-0.09734990658654231,0
-0.003925653044058053,0
0.05843597343687574,0
0.12512185795255,0
0.49254127510026824,0
0.513067146022552,0
0.5943408118385659,0
0.7918012955345869,0
0.5005261220183848,0
0.822567368015291,0
0.80130776104694,0
0.7409836067747175,0
0.5621614192645379,0
0.7482609450496409,0
0.35589123099953784,0
0.24303498722981942,0
0.38504169273588285,0
-0.059605567289490693,0
-0.012134087335066861,0
0.019760555194075075,0
-0.22013822270197803,0
-0.41283762846957417,0
-0.26058347093693446,0
-0.5525951736491214,0
-0.5307744935260527,0
-0.5363382965828292,0
-0.23544284400254992,0
-0.20167070403230666,0
-0.4030493398379202,0
-0.20294905619535042,0
-0.19408567537692467,0
0.05121145403174644,0
-0.1805349313245059,0
-0.06082117730484893,0
0.16765906461802016,0
0.1532998699963058,0
0.24323683987493597,0
0.38505102670800684,0
0.3732607425253216,0
0.2151355277828499,0
-0.004473742374890843,0
-0.03819263267700085,0
0.05905503209136013,0
0.2036498441441772,0
0.038971531624063735,0
0.10498967318605197,0
0.00810111263812817,0
0.08191076250073098,0
-0.008524686516792439,0
-0.022070094697655432,0
-0.12126165059951938,0
-0.0965099394912424,0
0.13214218841591602,0
0.11927259629796604,0
-0.0837298187466917,0
-0.10955517607491223,0
0.1262797843071237,0
0.17067961268621318,0
-0.18001054509588932,0
0.0028654632299427996,1
-0.2489879127637229,0
-0.3541758331787553,0
-0.28076935212545484,0
-0.3083615726099965,0
-0.52565761877415,0
-0.6614010081427019,0
-0.4668216500006911,0
-0.5654114822430859,0
-0.7523021675248683,0
-0.7047661970312293,0
-0.5404291721161387,0
-0.2846075569096955,0
-0.4512236352366512,0
-0.20673936446374286,0
0.03467580623145913,0
-0.04969660124998562,0
0.2643407684412712,0
0.5600314459947838,0
0.578855921453687,0
0.7221047839866346,0
0.9340033328670445,0
1.0072367425840998,0
0.9596115831913553,0
0.998536334992979,0
0.8293789758980162,0
0.7134641735207031,0
0.6282860909270748,0
0.8365824805176081,0
0.6013311084000105,0
0.6106258315725657,0
0.15279306427124392,0
0.11283577601475156,0
0.09589814314547682,0
-0.1248152249548991,0
-0.04926360309114468,0
-1.3911321179151546,1
-0.3318847320681607,0
-0.4299654961901297,0
-0.2133392616716339,0
-0.31973307764797654,0
-0.28554611531936747,0
-0.31270880960513353,0
-0.5416047446030421,0
-0.6136770674825678,0
-0.5919714599012541,0
-0.6095375739947654,0
-0.5110285517447841,0
-0.7018586858370685,0
-0.4741823596622024,0
-0.7794990976680284,0
-0.5127485949187863,0
-0.5848617831008718,0
-0.7869560546759607,0
-0.42575555313541985,0
-0.38221008128609313,0
-0.2676241093628021,0
-0.4192904919363461,0
-0.16287701086440814,0
-0.03955645528350918,0
-0.007015387902311616,0
0.28399977569659063,0
0.35363023793536236,0
0.30667649939981534,0
0.3786249163904505,0
1.3592707518115255,1
0.7494034596511358,0
0.9658014776161001,0
1.0392047864271343,0
0.9920885295939402,0
0.6803721866781953,0
1.0309970494331486,0
0.7778440368485653,0
0.5828343634158608,0
0.5840010359431882,0
0.2222641516690977,0
0.4708895656955923,0
0.06848820718697936,0
-0.17846585132378368,0
-0.22784086990039887,0
-0.038087382185699736,0
-0.1745366125186878,0
-0.255033998134342,0
-0.6107406288826389,0
-0.4546263175331031,0
-0.2759020974483246,0
-0.3035519163068865,0
-0.3236914252631473,0
-0.4573223735119022,0
-0.1379504503098145,0
-0.3352515941589617,0
-0.3128770509906269,0
-0.06558237288963639,0
-0.17647691584741346,0
-0.2729582743366458,0
-0.15334455204098188,0
-0.08927539822572805,0
-0.2116927938912001,0
-0.03458304342910586,0
-0.21110627931131157,0
-0.16874957987875505,0
-0.09267801564498566,0
-0.12905541031073522,0
-0.043671759477068695,0
0.10553332793882006,0
-0.031214819168409833,0
-0.16317316256052788,0
0.25248955216875324,0
0.2800836655764476,0
0.242069397373754,0
0.2928850814755459,0
0.21069157910063516,0
0.12703189826514355,0
0.12165218483200507,0
0.14668786458728023,0
0.27171492672333714,0
0.3214697988522427,0
0.16362633686916864,0
0.0008953685967863639,0
-0.06890875317353669,0
0.09625452524981187,0
0.7851551616718797,1
-0.19289251824340647,0
-0.2721094217229863,0
-0.487171462940101,0
-0.3541763476572504,0
-0.4443652245520691,0
-0.4974464545953264,0
-0.49667872797671997,0
-0.3160353486693039,0
-0.4518456579199306,0
-0.422679113900946,0
-0.34763059269344415,0
-0.0845039006226505,0
0.1688549283838771,0
0.084369088188026,0
0.3200102939437149,0
0.5135187114805003,0
0.5988931138288247,0
0.5325741802593335,0
0.5929776689263501,0
0.536585417573767,0
0.7422158042208995,0
0.5290674015331651,0
0.49938194606299535,0
0.6927775774853557,0
0.6147100969605765,0
0.29102476080132855,0
0.47670144473584924,0
0.2341503946635229,0
0.16951168232323152,0
0.18390513992732826,0
-0.0021869890552175695,0
-0.2695048024827611,0
0.04247533270060899,0
-0.22639649761608285,0
-0.21611135508284676,0
-0.24074409895262894,0
-0.16221254292071446,0
-0.28648654437335064,0
-0.2608631370696809,0
-0.45577881255489655,0
