data,label
0.0,0
0.15643446504023087,0
0.3090169943749474,0
0.45399049973954675,0
0.5877852522924731,0
0.7071067811865475,0
0.8090169943749475,0
0.8910065241883678,0
0.9510565162951535,0
0.9876883405951378,0
1.0,0
0.9876883405951378,0
0.9510565162951536,0
0.8910065241883679,0
0.8090169943749475,0
0.7071067811865476,0
0.5877852522924732,0
0.45399049973954686,0
0.3090169943749475,0
0.15643446504023098,0
1.2246467991473532e-16,0
-0.15643446504023073,0
-0.3090169943749469,0
-0.4539904997395467,0
-0.587785252292473,0
-0.7071067811865475,0
-0.8090169943749473,0
-0.8910065241883678,0
-0.9510565162951535,0
-0.9876883405951377,0
-1.0,0
-0.9876883405951378,0
-0.9510565162951536,0
-0.8910065241883679,0
-0.8090169943749476,0
-0.7071067811865477,0
-0.5877852522924734,0
-0.45399049973954697,0
-0.3090169943749476,0
-0.1564344650402311,0
-2.4492935982947064e-16,0
0.15643446504022973,0
0.3090169943749472,0
0.4539904997395466,0
0.5877852522924721,0
0.7071067811865474,0
0.8090169943749472,0
0.8910065241883681,0
0.9510565162951535,0
0.9876883405951375,0
1.0,0
0.9876883405951379,0
0.9510565162951536,0
0.8910065241883676,0
0.8090169943749477,0
0.7071067811865471,0
0.5877852522924734,0
0.4539904997395479,0
0.3090169943749478,0
0.1564344650402321,0
3.6739403974420594e-16,0
-0.15643446504023137,0
-0.30901699437494706,0
-0.45399049973954725,0
-0.5877852522924728,0
-0.7071067811865466,0
-0.8090169943749472,0
-0.8910065241883672,0
-0.9510565162951534,0
-0.9876883405951378,0
-1.0,0
-0.9876883405951377,0
-0.9510565162951538,0
-0.8910065241883685,0
-0.8090169943749477,0
-0.7071067811865485,0
-0.5877852522924735,0
-0.4539904997395464,0
-0.3090169943749479,0
-0.15643446504023048,0
-4.898587196589413e-16,0
0.1564344650402295,0
0.30901699437494523,0
0.45399049973954714,0
0.5877852522924727,0
0.7071067811865478,0
0.8090169943749471,0
0.8910065241883672,0
0.9510565162951529,0
0.9876883405951378,0
1.0,0
0.987688340595138,0
0.9510565162951538,0
0.8910065241883686,0
0.8090169943749467,0
0.7071067811865474,0
0.5877852522924736,0
0.45399049973954814,0
0.30901699437494967,0
0.1564344650402306,0
6.123233995736766e-16,0
-0.15643446504023115,0
-0.3090169943749451,0
-0.4539904997395454,0
-0.5877852522924726,0
-0.7071067811865477,0
-0.8090169943749481,0
-0.8910065241883671,0
-0.9510565162951534,0
-0.9876883405951372,0
-1.0,0
-0.987688340595138,0
-0.9510565162951538,0
-0.8910065241883678,0
-0.8090169943749489,0
-0.7071067811865461,0
-0.5877852522924737,0
-0.45399049973954664,0
-0.3090169943749498,0
-0.15643446504023248,0
-7.347880794884119e-16,0
0.156434465040231,0
0.3090169943749484,0
0.4539904997395453,0
0.5877852522924725,0
0.7071067811865451,0
0.809016994374948,0
0.8910065241883671,0
0.9510565162951533,0
0.9876883405951378,0
1.0,0
0.9876883405951374,0
0.9510565162951539,0
0.8910065241883678,0
0.809016994374949,0
0.7071067811865487,0
0.5877852522924738,0
0.45399049973954675,0
0.30901699437494656,0
0.1564344650402326,0
8.572527594031472e-16,0
-0.15643446504022737,0
-0.3090169943749483,0
-0.4539904997395452,0
-0.5877852522924725,0
-0.7071067811865476,0
-0.8090169943749459,0
-0.8910065241883687,0
-0.9510565162951533,0
-0.9876883405951378,0
-1.0,0
-0.987688340595138,0
-0.9510565162951539,0
-0.8910065241883679,0
-0.8090169943749469,0
-0.7071067811865488,0
-0.5877852522924739,0
-0.45399049973955,0
-0.3090169943749467,0
-0.1564344650402327,0
-9.797174393178826e-16,0
0.27506359097951805,1
0.3090169943749448,0
0.4539904997395451,0
0.5877852522924695,0
0.7071067811865449,0
0.8090169943749479,0
0.8910065241883686,0
0.9510565162951533,0
0.9876883405951377,0
1.0,0
0.987688340595138,0
0.9510565162951539,0
0.8910065241883696,0
0.8090169943749491,0
0.7071067811865489,0
0.5877852522924769,0
0.45399049973954697,0
0.3090169943749468,0
0.15643446504022931,0
1.102182119232618e-15,0
-0.15643446504023065,0
-0.3090169943749447,0
-0.45399049973954503,0
-0.5877852522924722,0
-0.7071067811865448,0
-0.8090169943749457,0
-0.8910065241883686,0
-0.9510565162951543,0
-0.9876883405951377,0
-1.0,0
-0.9876883405951381,0
-0.951056516295154,0
-0.891006524188368,0
-0.8090169943749491,0
-0.707106781186549,0
-0.587785252292477,0
-0.45399049973955025,0
-0.3090169943749469,0
-0.15643446504022945,0
-1.2246467991473533e-15,0
0.15643446504023054,0
0.30901699437494795,0
0.4539904997395449,0
0.5877852522924693,0
0.7071067811865448,0
0.8090169943749457,0
0.8910065241883669,0
0.9510565162951532,0
0.9876883405951377,0
1.0,0
1.16191486041676,1
0.9510565162951529,0
0.8910065241883697,0
0.8090169943749492,0
0.7071067811865491,0
0.5877852522924742,0
0.4539904997395472,0
0.37584438857298796,1
0.15643446504022956,0
-2.2056021997384123e-15,0
-0.15643446504023392,0
-0.30901699437494445,0
-0.4539904997395448,0
-0.587785252292472,0
-0.7071067811865471,0
-0.8090169943749477,0
-0.8910065241883652,0
-0.9510565162951521,0
-0.9876883405951371,0
-1.0,0
-0.9876883405951381,0
-0.951056516295154,0
-0.8910065241883681,0
-0.8090169943749472,0
-0.7071067811865467,0
-0.5877852522924771,0
-0.45399049973955047,0
-0.3090169943749505,0
-0.1564344650402332,0
-1.4695761589768238e-15,0
